misc/nupdates,misc/total_timesteps,fps,eprewmean
8640,3110760,29,1.992859891951084
8660,3117960,29,1.6437433603405953
8680,3125160,29,1.495127342045307
8700,3132360,29,1.3920898419618606
8720,3139560,29,1.2509462034702301
8740,3146760,29,1.0467039188742637
8760,3153960,29,1.1218000805377961
8780,3161160,29,1.2066077661514283
8800,3168360,29,1.2932204186916352
8820,3175560,29,0.9651416021585465
8840,3182760,29,1.2903050020337106
8860,3189960,29,1.5224058482050895
8880,3197160,29,1.3051253482699394
8900,3204360,29,1.4469078212976456
8920,3211560,29,1.532441937327385
8940,3218760,29,1.7415022665262223
8960,3225960,29,1.6437656891345978
8980,3233160,29,1.3336299178004265
9000,3240360,29,1.5497403648495673
9020,3247560,29,1.479189614355564
9040,3254760,29,1.6092410737276077
9060,3261960,29,1.401908168196678
9080,3269160,29,1.3663181805610656
9100,3276360,29,1.3331761288642883
9120,3283560,29,1.5793644005060197
9140,3290760,29,1.3880279010534287
9160,3297960,29,1.0146789866685868
9180,3305160,29,1.4079881313443183
9200,3312360,29,1.5887494978308678
9220,3319560,29,1.6196096047759057
9240,3326760,29,1.1227014365792274
9260,3333960,29,1.197746396958828
9280,3341160,29,1.3171770247817038
9300,3348360,29,1.1724423840641975
9320,3355560,29,1.0783355370163918
9340,3362760,29,1.1487092515826225
9360,3369960,29,1.090057291686535
9380,3377160,29,1.0665985804796219
9400,3384360,29,0.9577271556854248
9420,3391560,29,0.8682974058389664
9440,3398760,29,0.8568203702569008
9460,3405960,29,0.7159165301918984
9480,3413160,29,0.5963909557461738
9500,3420360,29,0.7027181795239449
9520,3427560,29,0.7928816378116608
9540,3434760,29,1.047133086323738
9560,3441960,29,1.2211735266447068
9580,3449160,29,1.0371009171009065
9600,3456360,29,1.286982423067093
9620,3463560,29,1.1107399260997772
9640,3470760,29,1.0346086955070495
9660,3477960,29,0.8235631024837494
9680,3485160,29,0.6887696313858033
9700,3492360,29,0.7555284178256989
9720,3499560,29,0.5622486603260041
9740,3506760,29,0.9771646440029145
9760,3513960,29,1.1732218712568283
9780,3521160,29,1.4353501999378204
9800,3528360,29,1.4961218166351318
9820,3535560,29,1.30986532330513
9840,3542760,29,1.5074013298749924
9860,3549960,29,1.4504954814910889
9880,3557160,29,1.24195127338171
9900,3564360,29,1.2858174285292625
9920,3571560,29,1.1827333828806876
9940,3578760,29,1.1437915590405465
9960,3585960,29,0.883886390030384
9980,3593160,29,0.7233042898774147
10000,3600360,29,0.8975431326031685
10020,3607560,29,0.8177164992690087
10040,3614760,29,1.0353106555342675
10060,3621960,29,0.9237413305044174
10080,3629160,29,1.1075984466075897
10100,3636360,29,1.4986730700731277
10120,3643560,29,1.7000035881996154
10140,3650760,29,1.7430887231230736
10160,3657960,29,1.6479676577448845
10180,3665160,29,1.4840276008844375
10200,3672360,29,1.6225977963209153
10220,3679560,29,1.473062738776207
10240,3686760,29,0.8583790305256843
10260,3693960,29,0.8034612408280373
10280,3701160,29,0.8502392730116844
10300,3708360,29,0.7160302621126174
10320,3715560,29,0.7990000158548355
10340,3722760,29,0.7328337153792381
10360,3729960,29,0.642725350856781
10380,3737160,29,0.8802703726291656
10400,3744360,29,1.1054267072677613
10420,3751560,29,1.2688399082422257
10440,3758760,29,1.4240123504400253
10460,3765960,29,1.5008450770378112
10480,3773160,29,1.6185133561491967
10500,3780360,29,1.3307776817679404
10520,3787560,29,1.1876035362482071
10540,3794760,29,1.1362435847520829
10560,3801960,29,0.9908675682544709
10580,3809160,29,0.8639688435196876
10600,3816360,29,0.8131083419919014
10620,3823560,29,1.1782061257958412
10640,3830760,29,0.9663032981753349
10660,3837960,29,0.8737823659181595
10680,3845160,29,0.8977879148721695
10700,3852360,29,0.8379958355426789
10720,3859560,29,0.9421215122938156
10740,3866760,29,0.8697039407491683
10760,3873960,29,0.9324735394120216
10780,3881160,29,0.9980578982830047
10800,3888360,29,1.1252810460329057
10820,3895560,29,0.9596645870804786
10840,3902760,29,1.2029182758927346
10860,3909960,29,1.1652355000376702
10880,3917160,29,1.1568705189228057
10900,3924360,29,1.2712016081809998
10920,3931560,29,1.0796704944968223
10940,3938760,29,1.15911252617836
10960,3945960,29,1.1879318460822106
10980,3953160,29,0.9751852878928184
11000,3960360,29,0.6561375552415848
11020,3967560,29,0.6970790681242943
11040,3974760,29,0.8353745466470719
11060,3981960,29,1.271671856045723
11080,3989160,29,1.2036246699094773
11100,3996360,29,1.365779322385788
11120,4003560,29,1.6082831555604935
11140,4010760,29,1.7704027834534646
11160,4017960,29,1.6181602063775062
11180,4025160,29,1.5765297290682794
11200,4032360,29,1.486580799818039
11220,4039560,29,1.651700268983841
11240,4046760,29,1.408151747584343
11260,4053960,29,1.275334331393242
11280,4061160,29,1.214046222269535
11300,4068360,29,1.0097513964772225
11320,4075560,29,0.6715371602773667
11340,4082760,29,0.6001167738437653
11360,4089960,29,0.29835470974445344
11380,4097160,29,0.3900594812631607
11400,4104360,29,0.3101671996712685
11420,4111560,29,0.5500034335255622
11440,4118760,29,0.6846191692352295
11460,4125960,29,1.1499323731660842
11480,4133160,29,1.2662823918461799
11500,4140360,29,1.4023415476083756
11520,4147560,29,1.2249067497253419
11540,4154760,29,1.0297453427314758
11560,4161960,29,1.190368600487709
11580,4169160,29,1.113307459950447
11600,4176360,29,1.0972076272964477
11620,4183560,29,1.024883653819561
11640,4190760,29,0.9706999260187149
11660,4197960,29,1.2289076352119446
11680,4205160,29,1.0476857978105545
11700,4212360,29,0.6834193044900894
11720,4219560,29,0.8910628247261048
11740,4226760,29,0.816276028752327
11760,4233960,29,0.9447425502538681
11780,4241160,29,1.236405254006386
11800,4248360,29,1.1857317060232162
11820,4255560,29,1.3751262307167054
11840,4262760,29,1.3949397838115691
11860,4269960,29,1.1845248579978942
11880,4277160,29,1.2532484227418899
11900,4284360,29,1.1570849621295929
11920,4291560,29,1.0546466434001922
11940,4298760,29,1.0854263466596603
11960,4305960,29,1.2140652829408645
11980,4313160,29,1.3604789724946023
12000,4320360,29,1.1788417935371398
12020,4327560,29,1.4620919919013977
12040,4334760,29,1.7360116994380952
12060,4341960,29,2.0028015613555907
12080,4349160,29,2.2245030432939528
12100,4356360,29,2.2447349041700364
12120,4363560,29,2.2362812703847883
12140,4370760,29,1.917015207707882
12160,4377960,29,1.7297215530276298
12180,4385160,29,1.4033803662657738
12200,4392360,29,1.6074835154414178
12220,4399560,29,1.5356825396418572
12240,4406760,29,1.5439440548419952
12260,4413960,29,1.7322121894359588
12280,4421160,29,1.8870981314778328
12300,4428360,29,2.0462261775135993
12320,4435560,29,2.023705122768879
12340,4442760,29,1.81370373159647
12360,4449960,29,1.3644590654969215
12380,4457160,29,1.3052925920486451
12400,4464360,29,1.211866709291935
12420,4471560,29,1.2068104165792466
12440,4478760,29,0.8417649352550507
12460,4485960,29,0.6752412766218185
12480,4493160,29,1.0438648331165314
12500,4500360,29,1.1652836599946022
12520,4507560,29,1.0613941717147828
12540,4514760,29,1.2522504743933678
12560,4521960,29,1.3115383490920067
12580,4529160,29,1.388655981719494
12600,4536360,29,1.3149385806918144
12620,4543560,29,1.1579658702015876
12640,4550760,29,1.4542709892988206
12660,4557960,29,1.8265888181328773
12680,4565160,29,1.924098844230175
12700,4572360,29,1.8231458294391631
12720,4579560,29,1.8744200205802917
12740,4586760,29,1.927066961824894
12760,4593960,29,1.511486409008503
12780,4601160,29,1.3803128662705422
12800,4608360,29,1.2052156749367713
12820,4615560,29,1.2783095529675483
12840,4622760,29,1.1125268378853799
12860,4629960,29,1.0065399742126464
12880,4637160,29,1.1109787037968635
12900,4644360,29,1.1622090217471124
12920,4651560,29,0.880533347427845
12940,4658760,29,0.4959012517333031
12960,4665960,29,0.35547708421945573
12980,4673160,29,0.4590879490971565
13000,4680360,29,0.4261129942536354
13020,4687560,29,0.3315235087275505
13040,4694760,29,0.7190729320049286
13060,4701960,29,0.881051496565342
13080,4709160,29,1.0871670213341713
13100,4716360,29,1.2563517847657204
13120,4723560,29,1.3225442436337471
13140,4730760,29,1.451697570681572
13160,4737960,29,1.2976557850837707
13180,4745160,29,1.0220959502458573
13200,4752360,29,1.0623909670114517
13220,4759560,29,1.265774708390236
13240,4766760,29,1.2462588506937027
13260,4773960,29,1.4005867964029313
13280,4781160,29,1.5590242138504982
13300,4788360,29,1.6379345819354056
13320,4795560,29,1.51683761626482
13340,4802760,29,1.4923935762047769
13360,4809960,29,1.2861035349965095
13380,4817160,29,1.105242054760456
13400,4824360,29,0.9931060183048248
13420,4831560,29,1.0477723959088325
13440,4838760,29,0.9704289785027505
13460,4845960,29,0.8498044922947884
13480,4853160,29,0.7325371921062469
13500,4860360,29,0.7353946432471276
13520,4867560,29,0.6217360785603523
13540,4874760,29,0.7024275094270707
13560,4881960,29,0.862588284611702
13580,4889160,29,1.0548706817626954
13600,4896360,29,1.1808544915914536
13620,4903560,29,1.1980673295259476
13640,4910760,29,1.3126025554537772
13660,4917960,29,1.049759706556797
13680,4925160,29,1.0039898660778999
13700,4932360,29,0.9202955797314644
13720,4939560,29,0.8896185046434403
13740,4946760,29,1.0280503004789352
13760,4953960,29,0.8553810578584671
13780,4961160,29,0.822267958521843
13800,4968360,29,0.8762398856878281
13820,4975560,29,0.8408662682771683
13840,4982760,29,0.5520555311441422
13860,4989960,29,0.4355232805013657
13880,4997160,29,0.4483649253845215
13900,5004360,29,0.7887525868415832
13920,5011560,29,0.8051182353496551
13940,5018760,29,0.9938738495111465
13960,5025960,29,1.3789251708984376
13980,5033160,29,1.3334236174821854
14000,5040360,29,1.3983143237233162
14020,5047560,29,1.018537476360798
14040,5054760,29,0.9660523515939713
14060,5061960,29,0.863695612847805
14080,5069160,29,0.7515433052182198
14100,5076360,29,0.9217219522595406
14120,5083560,29,1.1401675403118134
14140,5090760,29,1.42569050937891
14160,5097960,29,1.9446059322357179
14180,5105160,29,1.9333084529638291
14200,5112360,29,1.876148667037487
14220,5119560,29,1.7127840819954872
14240,5126760,29,1.5042228585481643
14260,5133960,29,1.2745887333154677
14280,5141160,29,1.2244942951202393
14300,5148360,29,0.9924999141693115
14320,5155560,29,0.9233594951033592
14340,5162760,29,1.0497302731871605
14360,5169960,29,0.7161244091391563
14380,5177160,29,1.0778580144047738
14400,5184360,29,1.1247923955321313
14420,5191560,29,1.410460645854473
14440,5198760,29,1.3376417824625968
14460,5205960,29,1.3880803340673447
14480,5213160,29,1.5564991784095765
14500,5220360,29,1.6283717098832131
14520,5227560,29,1.6950873830914497
14540,5234760,29,1.3058304822444915
14560,5241960,29,1.405356792807579
14580,5249160,29,1.4766537213325501
14600,5256360,29,1.3454912722110748
