misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
4520,1627560,243,-0.695492377281189,0.429386231303215,-0.0010599106550216674,0.0637951515847817
4540,1634760,243,-0.5883174085617066,0.5373118370771408,-0.005934417759999633,0.0746911483205622
4560,1641960,243,-0.4937203574180603,0.15281377881765365,-0.002220001071691513,7.174978291004663e-05
4580,1649160,243,-0.3762952157855034,0.5643555015325546,-0.004175814054906368,0.00044003828952554613
4600,1656360,243,-0.6479711130261421,0.44119214415550234,-0.006038390658795833,0.003925408236682415
4620,1663560,243,-0.73895020455122,0.45304341316223146,-0.005148860812187195,0.022194419731386007
4640,1670760,243,-1.0349303153157234,0.48960375785827637,-0.005669239489361644,0.0019375109230168163
4660,1677960,244,-1.2326718711853026,0.3762592703104019,-0.009686146676540375,0.0032923595979809763
4680,1685160,244,-1.409493584036827,0.4482679724693298,-0.00825486220419407,0.009852717956528067
4700,1692360,244,-1.2285024672746658,0.5059136837720871,-0.00970245860517025,0.0013399559888057412
4720,1699560,244,-1.2486901718378067,0.604244276881218,-0.007308244705200195,0.16548440754413604
4740,1706760,244,-1.3280012214183807,0.4102669656276703,0.0016586660756729543,0.11295631881803274
4760,1713960,244,-1.38430657684803,0.48780943602323534,-0.0041924634948372844,0.00493893203092739
4780,1721160,244,-1.4267474454641342,0.41843649595975874,-0.006923979893326759,0.0821165468369145
4800,1728360,244,-1.2403137612342834,0.4598386913537979,-0.007640718063339591,0.050263864803127944
4820,1735560,244,-1.1673376774787902,0.37475253343582154,-0.01143363192677498,0.11917337656486779
4840,1742760,244,-1.6161711490154267,0.624642139673233,-0.004415717953816056,0.04104097867384553
4860,1749960,244,-1.8344903236627579,0.4278855353593826,-0.0077012419700622555,0.03451736671850085
4880,1757160,244,-1.7643703025579454,0.47183545529842374,-0.011144203133881092,0.06509456168860198
4900,1764360,244,-1.535770280957222,0.27634224444627764,-0.003364764153957367,0.017901124199852347
4920,1771560,245,-1.501243281364441,0.30604646503925326,-0.00026308223605155947,0.04143350995145738
4940,1778760,245,-1.4598634308576584,0.5303030192852021,-0.007854561880230903,0.005851695872843265
4960,1785960,245,-1.3272278267145157,0.4560124397277832,-0.006248551607131958,0.004412647732533514
4980,1793160,245,-1.4429805970191956,0.5366183280944824,-0.0017811000347137452,0.07370196676347404
5000,1800360,245,-1.6021033185720444,0.45727038383483887,-0.007837913185358047,0.014200805965811015
5020,1807560,245,-1.6759872788190842,0.6864093244075775,-0.0037069134414196014,0.046928212768398224
5040,1814760,245,-1.6647371870279313,0.6021258592605591,-0.0017487727105617522,0.0023506858095061036
5060,1821960,245,-1.5578503555059433,0.7812756836414337,-0.008962061628699303,0.06257935687899589
5080,1829160,245,-1.6675193369388581,0.8959952175617218,-0.002986217918805778,0.0649544682353735
5100,1836360,245,-1.5365541076660156,0.6645877063274384,-0.00016379132866859437,0.00045585243642563
5120,1843560,245,-1.5202430194616319,0.3721885859966278,-0.002110859751701355,0.0529996711644344
5140,1850760,245,-1.379964706301689,0.37581360042095185,-0.003822833485901356,0.004152603819966317
5160,1857960,245,-1.1767753386497497,0.1524718575179577,0.0013989333994686604,0.001423819045885466
5180,1865160,245,-0.9165041989088059,0.6212621420621872,-0.003199751675128937,0.0006735815230058506
5200,1872360,245,-1.043400115966797,0.5082396119832993,-0.0005538344383239746,0.0578768543433398
5220,1879560,245,-0.8433705043792724,0.44970773458480834,-0.00517435222864151,0.08739006130490452
5240,1886760,245,-0.9209370917081833,0.6433785438537598,-0.0004222199320793152,0.163559203594923
5260,1893960,245,-1.018407952785492,0.4487257063388824,-0.0010791942477226257,0.0005372559535317123
5280,1901160,245,-1.1730115860700607,0.4555685043334961,-0.006330834701657295,0.003082843462470919
5300,1908360,245,-1.2961922597885132,0.36742826700210574,-0.0016263693571090699,0.0878064680204261
5320,1915560,245,-1.1811054027080536,0.3633212402462959,-0.002761123422533274,0.0009486072056461125
5340,1922760,245,-1.0304914742708207,0.37871576845645905,-0.0026136398315429687,0.07072791429236532
5360,1929960,245,-1.3433141046762467,0.41630188226699827,-0.001644192636013031,0.003411564463749528
5380,1937160,245,-1.6034289759397506,0.4337207555770874,-0.0009447418153285981,0.0030971579486504196
5400,1944360,245,-1.8683873921632768,0.5839366018772125,-0.003265593945980072,0.02274837517179549
5420,1951560,245,-1.7631725770235063,0.8235899388790131,-0.001018771529197693,0.06695794775150717
5440,1958760,245,-1.7090454852581025,0.8127352595329285,-0.0026553504168987272,0.09783948250114918
5460,1965960,245,-1.6628921473026275,0.6889283657073975,-0.008991648256778718,0.15930429920554162
5480,1973160,246,-1.6661265808343888,0.9149038672447205,-0.0013306640088558198,0.18345039919950068
5500,1980360,245,-1.5977866572141648,0.8122703313827515,-0.006261937320232391,0.04253109423443675
5520,1987560,245,-1.533494040966034,0.704141128063202,-0.016613653395324945,0.15351043529808522
5540,1994760,245,-1.2962628227472306,0.846608829498291,-0.006968807429075241,0.21913062781095505
5560,2001960,245,-0.9063420367240905,0.8530885577201843,-0.004655632004141807,0.5548393480479717
5580,2009160,245,-1.0135408544540405,0.8226043701171875,-0.00235835462808609,0.2975149007514119
5600,2016360,245,-0.9098065519332885,0.7111339807510376,-0.0017692118883132935,0.04331746357493103
5620,2023560,245,-1.293984512090683,0.299785715341568,-0.0012114860117435455,0.08467229250818491
5640,2030760,245,-1.321492702960968,0.3855554074048996,-0.0018059473484754562,0.0005146102485014126
5660,2037960,245,-1.2008440816402435,0.4165583401918411,0.00019477009773254393,0.09923261705844197
5680,2045160,245,-1.139186086654663,0.8013762354850769,-0.0005099095404148101,0.03194709796225652
5700,2052360,245,-1.245911667943001,0.44314553439617155,-0.00023044049739837647,0.08939671963453293
5720,2059560,245,-1.038194864988327,0.5354683548212051,-0.0018337085843086244,0.0017300013569183648
5740,2066760,245,-1.0722040563821793,0.6261326313018799,-0.00018119215965270997,0.00374560474883765
5760,2073960,245,-1.227466689348221,0.4782956004142761,-0.004422753304243088,0.039974028727738184
5780,2081160,246,-1.1076082456111909,0.6670210212469101,-0.0014787033200263978,0.07467721444554627
5800,2088360,246,-1.0278658950328827,0.7539021670818329,-0.002788102279009763,0.16784505657851695
